"pair.no","ind1.id","ind2.id","group","trioml","wang","lynchli","lynchrd","ritland","quellergt","dyadml"
"293",293,"186","217","1821",0,0.0526,0.0558,-0.0206,-0.0187,0.0359,0
"294",294,"186","218","1821",7e-04,0.0552,0.0599,6e-04,5e-04,0.0765,7e-04
"295",295,"186","219","1821",0.0511,0.1416,0.1438,0.0499,0.0444,0.122,0.0517
"296",296,"186","220","1822",0.0438,0.0202,0.0246,0.0415,0.041,0.0996,0.0438
"297",297,"186","223","1822",0.1104,0.1427,0.1463,0.0994,0.092,0.1386,0.111
"298",298,"186","224","1822",0,-0.0835,-0.0785,-0.0252,-0.0256,0.0514,0
"299",299,"186","225","1822",0,-0.1225,-0.1195,-0.1212,-0.1189,-0.0865,0
"300",300,"186","226","1822",0,-0.0554,-0.0507,-0.0704,-0.0677,0.0026,0
"301",301,"186","227","1822",0.0015,0.0094,0.0128,-0.0168,-0.0161,0.0256,0.0015
"302",302,"186","228","1822",0,-0.0099,-0.0021,-0.0559,-0.0514,0.0146,0
"303",303,"186","229","1822",0,0.0759,0.0807,-0.0295,-0.0258,0.0529,0
"304",304,"186","230","1823",0.1405,0.1432,0.1478,0.131,0.1248,0.1716,0.1411
"305",305,"186","231","1823",0.1362,0.011,0.0167,0.1469,0.1575,0.1471,0.14
"306",306,"186","232","1823",0,-0.0618,-0.0526,-0.0705,-0.0666,-0.0264,0
"307",307,"186","233","1823",0,-0.0481,-0.0381,-0.0391,-0.0374,-0.0019,0
"308",308,"186","234","1823",0.0099,0.0457,0.0481,-0.0194,-0.0178,0.0546,0.0099
"309",309,"186","235","1823",0,-0.0216,-0.0163,-0.0453,-0.043,0.0215,0
"310",310,"186","236","1823",0.0113,0.0333,0.0393,-0.013,-0.012,0.0841,0.0113
"311",311,"186","237","1823",0.0151,-0.0626,-0.0542,-0.035,-0.0342,-0.006,0.0151
"312",312,"186","238","1823",0,-0.0078,-0.0038,-0.0838,-0.0767,-0.003,0
"313",313,"186","239","1823",0,-0.0794,-0.0757,-0.1048,-0.1001,-0.0691,0
"314",314,"186","240","1824",0.1124,0.1666,0.1688,0.1032,0.0946,0.1602,0.1124
"315",315,"186","241","1824",0.0898,-0.0019,0.007,0.0853,0.0873,0.1068,0.0945
"316",316,"186","242","1824",0,-0.1595,-0.1523,-0.1714,-0.1638,-0.1097,0
"317",317,"186","244","1824",0.0323,0.0186,0.0236,-0.0023,-0.0022,0.0406,0.0323
"318",318,"186","245","1824",0.0937,0.1667,0.1705,0.1033,0.094,0.1489,0.0989
"319",319,"186","246","1824",0.074,0.1291,0.1311,0.0746,0.0693,0.1482,0.0749
"320",320,"186","247","1824",0.0456,0.0674,0.0715,0.0414,0.0393,0.0947,0.0456
"321",321,"186","250","1825",0.0436,0.0505,0.0526,-0.0021,-0.002,0.0763,0.0436
"322",322,"186","254","1825",0,0.0378,0.0377,-0.0586,-0.0531,-0.0043,0
"323",323,"186","255","1825",0,0.039,0.0406,-0.0291,-0.027,0.0479,0
"324",324,"186","256","1825",0.0346,0.0421,0.0434,-0.0226,-0.021,0.0486,0.0346
"325",325,"186","257","1825",0,0.0508,0.0496,-0.0309,-0.0286,0.0438,0
"326",326,"186","258","1825",0,0.0079,0.0097,-0.0422,-0.0397,0.026,0
"327",327,"186","259","1825",0.0484,0.1374,0.1401,0.0276,0.024,0.1225,0.0484
"328",328,"186","260","1826",0,-0.0547,-0.0476,-0.0386,-0.0376,0.0017,0
"329",329,"186","261","1826",0,0.0672,0.071,-0.0357,-0.0314,0.0608,0
"330",330,"186","263","1826",0,0.0196,0.0211,-0.0496,-0.046,0.0146,0
"331",331,"186","264","1826",0.0475,0.0618,0.0659,0.0459,0.044,0.1076,0.0475
"332",332,"186","265","1826",0.0208,0.1023,0.1026,0.0129,0.0118,0.1066,0.0208
"333",333,"186","266","1826",0.1026,0.1236,0.1271,0.1061,0.1013,0.1389,0.1026
"334",334,"186","267","1826",0,-0.1036,-0.0937,-0.1179,-0.1108,-0.0394,0
"335",335,"186","268","1826",0,-0.1334,-0.1286,-0.0484,-0.0502,-0.0155,0
"336",336,"186","270","1827",0.0327,0.0145,0.0251,0.0302,0.029,0.0514,0.0327
"337",337,"186","271","1827",0.0893,0.1189,0.1282,0.0789,0.0717,0.1185,0.0897
"338",338,"186","272","1827",0.053,0.1151,0.1192,0.0434,0.0391,0.1144,0.053
"339",339,"186","273","1827",0.0028,-0.0185,-0.0175,-0.0355,-0.0346,0.0349,0.0028
"340",340,"186","274","1827",0.0766,0.0605,0.0687,0.0737,0.0712,0.1192,0.0768
"341",341,"186","275","1827",0.0525,0.048,0.0536,0.0012,0.0011,0.0735,0.0579
"342",342,"186","276","1827",0,-0.0109,-0.0028,-0.0625,-0.0571,0.0122,0
"343",343,"186","277","1827",0.1143,0.1258,0.1344,0.1058,0.0983,0.1489,0.1143
"344",344,"186","278","1827",0.0407,0.1538,0.1583,0.0356,0.0304,0.0975,0.0412
"345",345,"186","279","1827",0.0327,0.0227,0.0307,0.031,0.0299,0.0538,0.0327
"346",346,"186","280","1828",0,0.014,0.0181,-0.0886,-0.0786,-0.0077,0
"347",347,"186","222","1822",0.0454,0.0484,0.0557,0.031,0.0292,0.0726,0.0454
"348",348,"186","70","1870",0.1073,0.1744,0.1776,0.0984,0.0882,0.1649,0.1076
"349",349,"186","71","1871",0.0216,0.0589,0.0648,0.0205,0.0191,0.0619,0.0218
"350",350,"186","72","1872",0.0229,0.0376,0.0406,0.0224,0.0217,0.0873,0.0229
"351",351,"186","73","1873",0.0355,0.1901,0.1895,0.0367,0.0308,0.0863,0.0361
"352",352,"186","76","1876",0,0.2591,0.2518,-0.0877,-0.0594,-0.4033,0
"353",353,"186","75","1875",0.0373,0.2539,0.2518,0.0275,0.0209,0.056,0.0373
"354",354,"186","74","1874",0.0099,0.2493,0.2456,-0.0039,-0.0029,-0.0775,0.0099
"355",355,"186","115","1811",0,0.082,0.0817,-0.0995,-0.0828,-0.1402,0
"356",356,"186","116","1811",0.0246,-0.0147,-0.0101,-0.0319,-0.0305,2e-04,0.0246
"357",357,"186","117","1811",0.0572,0.1382,0.1427,0.0452,0.0396,0.0885,0.0582
"358",358,"186","112","1811",0,0.2054,0.203,-0.0962,-0.0678,-0.2729,0
"359",359,"186","113","1811",0,-0.0521,-0.0506,-0.1638,-0.1477,-0.0981,0
"360",360,"186","114","1811",0,0.0636,0.0713,-0.0402,-0.0346,0.0134,0
"361",361,"186","118","1811",0.0967,0.1915,0.1957,0.084,0.072,0.1038,0.0967
"362",362,"186","126","1812",0,0.099,0.0991,-0.0756,-0.063,-0.0742,0
"363",363,"186","119","1811",0.0251,0.1583,0.1614,0.0036,0.003,-0.0037,0.0251
"364",364,"186","120","1812",0,0.0172,0.0211,-0.0821,-0.0731,-0.0239,0
"365",365,"186","121","1812",0,0.1105,0.1115,-0.0549,-0.0458,-0.0182,0
"366",366,"186","125","1812",0,0.1791,0.1776,-0.0609,-0.0466,-0.1156,0
"367",367,"186","124","1812",0,0.2761,0.2705,-0.0611,-0.0407,-0.1698,0
"368",368,"186","123","1812",0,0.1822,0.1832,-0.0676,-0.0499,-0.1328,0
"369",369,"186","122","1812",0,-2e-04,0.0024,-0.1083,-0.0968,-0.0902,0
"370",370,"186","134","1813",0,0.1173,0.1115,-0.1472,-0.1152,-0.2035,0
"371",371,"186","151","1815",0.1076,0.2507,0.2518,0.0851,0.0682,0.112,0.1087
"372",372,"186","157","1815",0.0016,0.0398,0.0433,0.0016,0.0015,0.0663,0.0016
"373",373,"186","156","1815",0.0529,0.1201,0.1209,0.0457,0.0421,0.0955,0.0532
"374",374,"186","155","1815",0.05,0.1104,0.1146,0.0455,0.0413,0.0837,0.05
"375",375,"186","154","1815",0.0511,0.1726,0.1757,0.0458,0.0389,0.1435,0.0527
"376",376,"186","153","1815",0.0774,0.1633,0.1645,0.0582,0.0511,0.1187,0.0793
"377",377,"186","152","1815",0.1406,0.1784,0.1812,0.1303,0.1209,0.1735,0.1466
"378",378,"186","158","1815",0.0028,0.1174,0.1207,-0.0184,-0.0155,-0.0237,0.0028
"379",379,"186","159","1815",0.0896,0.2007,0.2019,0.0836,0.072,0.1301,0.0905
"380",380,"186","373","1837",0,0.2206,0.2144,-0.1077,-0.0755,-0.2939,0
"381",381,"186","109","1810",0,0.1962,0.1909,-0.1366,-0.0962,-0.2543,0
"382",382,"186","108","1810",0,0.1823,0.1807,-0.094,-0.0687,-0.1903,0
"383",383,"186","110","1811",0,0.0934,0.0959,-0.0315,-0.0273,0.0422,0
"384",384,"186","111","1811",0.0079,0.0377,0.0431,-0.0392,-0.0352,0.0115,0.0079
"385",385,"186","182","1818",0.0221,0.093,0.0991,0.0281,0.0253,0.0771,0.0229
"386",386,"186","183","1818",0.0726,0.096,0.1032,0.066,0.0612,0.1052,0.0726
"387",387,"186","95","1895",0,0.1054,0.1053,-0.1224,-0.0966,-0.198,0
"388",388,"186","96","1896",0,0.051,0.0585,-0.0334,-0.0293,0.0019,0
"389",389,"186","97","1897",0,-0.0092,-7e-04,-0.0456,-0.0421,-0.0089,0
"390",390,"186","99","1899",0,-0.0943,-0.0847,-0.1354,-0.1248,-0.1181,0
"391",391,"186","98","1898",0,0.1156,0.1181,-0.0347,-0.029,0.0489,0
"392",392,"186","133","1813",0,0.0958,0.0968,-0.0343,-0.0299,0.0048,0
"393",393,"186","139","1813",0.217,0.2991,0.3036,0.1858,0.1531,0.241,0.2172
"394",394,"186","140","1814",0,-0.0069,-0.0038,-0.0912,-0.0828,-0.0179,0
"395",395,"186","142","1814",0.0014,0.0764,0.0838,-0.0317,-0.0272,0.0269,0.0014
"396",396,"186","176","1817",0,0.1463,0.1475,-0.0195,-0.0161,0.0682,0
"397",397,"186","368","1836",0,0.2322,0.2269,-0.0697,-0.0498,-0.0897,0
"398",398,"186","369","1836",0,0.2108,0.2088,-0.0062,-0.0049,0.0346,0
"399",399,"186","357","1835",0.0386,0.0583,0.063,-0.0105,-0.0096,0.0424,0.0386
"400",400,"186","370","1837",0,-0.0763,-0.0726,-0.0745,-0.0731,-0.0258,0
"401",401,"186","371","1837",0,0.1194,0.1146,-0.1223,-0.0979,-0.1604,0
"402",402,"186","372","1837",0,0.1924,0.1863,-0.0704,-0.0543,-0.1035,0
"403",403,"186","104","1810",0.0103,0.2052,0.2051,-0.0351,-0.0263,-0.0529,0.0103
"404",404,"186","103","1810",0,0.0241,0.0282,-0.0791,-0.0702,-0.0494,0
"405",405,"186","107","1810",0,0.1164,0.119,-0.1297,-0.0979,-0.1428,0
"406",406,"186","105","1810",0,0.0789,0.0772,-0.0746,-0.0647,-0.0375,0
"407",407,"186","101","1810",0.0782,0.2389,0.2377,0.0625,0.0506,0.0593,0.0782
"408",408,"186","100","1810",0,0.2331,0.2269,-0.1016,-0.0704,-0.4439,0
"409",409,"186","135","1813",0.0128,0.1209,0.124,0.0014,0.0012,0.0532,0.0128
"410",410,"186","136","1813",0.0763,0.2149,0.2188,0.0644,0.0519,0.054,0.0767
"411",411,"186","137","1813",0,-0.055,-0.0534,-0.1194,-0.1118,-0.0488,0
"412",412,"186","138","1813",0.0064,0.2391,0.2362,0.0053,0.0041,-0.0355,0.0079
"413",413,"186","184","1818",0.0432,0.0897,0.0928,0.0381,0.0354,0.0777,0.0432
"414",414,"186","367","1836",0.1114,0.2158,0.2175,0.0962,0.0829,0.1848,0.1115
"415",415,"186","365","1836",0.0484,0.1809,0.1832,0.0383,0.0321,0.1139,0.0484
"416",416,"186","374","1837",0,0.1896,0.1845,-0.1256,-0.0898,-0.2569,0
"417",417,"186","375","1837",0,0.0471,0.0493,-0.0429,-0.0388,0.0228,0
"418",418,"186","376","1837",0,-0.0439,-0.0382,-0.0526,-0.0506,-0.0286,0
"419",419,"186","377","1837",0,0.2142,0.2082,-0.1234,-0.0856,-0.3297,0
"420",420,"186","79","1879",0.0057,-0.0354,-0.0343,-0.0716,-0.0686,-0.0446,0.0057
"421",421,"186","78","1878",0,0.1485,0.1463,-0.0871,-0.0681,-0.1031,0
"422",422,"186","77","1877",0,0.2325,0.23,-0.0469,-0.0335,-0.109,0
"423",423,"186","150","1815",0.0312,0.1054,0.1084,0.0294,0.0266,0.0864,0.0317
"424",424,"186","149","1814",0.0173,0.2189,0.2171,-0.0378,-0.0279,-0.0428,0.0173
"425",425,"186","163","1816",0,0.2616,0.258,-0.0137,-0.0098,-0.0637,0
"426",426,"186","164","1816",0.0401,0.1437,0.1458,0.0379,0.0334,0.1052,0.0407
"427",427,"186","148","1814",0,0.2138,0.2113,-0.0085,-0.0066,-0.0833,0
"428",428,"186","147","1814",0,0.2221,0.2175,-0.1095,-0.0754,-0.356,0
"429",429,"186","160","1816",0.0181,0.0137,0.022,0.0182,0.0174,0.0675,0.0181
"430",430,"186","161","1816",0.0465,0.0806,0.0858,0.0424,0.0395,0.1051,0.0465
"431",431,"186","162","1816",0.0936,0.2122,0.2113,0.0892,0.0778,0.1799,0.0976
"432",432,"186","165","1816",0.0492,0.0283,0.0305,0.0489,0.0488,0.1038,0.0492
"433",433,"186","175","1817",0,0.2558,0.2487,-0.0866,-0.059,-0.4199,0
"434",434,"186","174","1817",0.0079,0.2383,0.2362,-0.0517,-0.0364,-0.2109,0.0079
"435",435,"186","166","1816",0,0.1716,0.1713,-0.0666,-0.0506,-0.1116,0
"436",436,"186","167","1816",0.0396,0.181,0.1832,1e-04,1e-04,-0.0027,0.0396
"437",437,"186","168","1816",0.0225,0.0296,0.0355,-0.0033,-0.0031,0.0381,0.0225
"438",438,"186","169","1816",0,0.0821,0.0846,-0.0438,-0.0379,-0.0297,0
"439",439,"186","181","1818",0.0069,0.0526,0.0585,0.0034,0.0031,0.0401,0.0069
"440",440,"186","173","1817",0,0.2021,0.1957,-0.0736,-0.0558,-0.1861,0
"441",441,"186","290","1829",0,0.1886,0.1863,-0.045,-0.0346,-0.0743,0
"442",442,"186","292","1829",0.0943,0.2771,0.2781,0.0618,0.0454,0.0158,0.0943
"443",443,"186","172","1817",0.0951,0.2073,0.2082,0.0776,0.066,0.0836,0.0951
"444",444,"186","171","1817",0,0.2336,0.2269,-0.1281,-0.0856,-0.3648,0
"445",445,"186","170","1817",0.0799,0.1352,0.1396,0.0776,0.0705,0.1333,0.0807
"446",446,"186","293","1829",0,0.0607,0.0648,-0.0584,-0.0506,-0.059,0
"447",447,"186","333","1833",0.0578,0.275,0.2736,0.041,0.0303,-0.0272,0.0578
"448",448,"186","335","1833",0.0979,0.1168,0.124,0.0803,0.074,0.1406,0.0993
"449",449,"186","337","1833",0.157,0.2048,0.2082,0.1458,0.1326,0.2091,0.1614
"450",450,"186","323","1832",0,0.1132,0.1183,-0.0373,-0.0309,-2e-04,0
"451",451,"186","324","1832",0,0.1025,0.1025,-0.0845,-0.0694,-0.0899,0
"452",452,"186","327","1832",0,0.0703,0.071,-0.0374,-0.0335,0.0265,0
"453",453,"186","80","1880",0,-0.052,-0.0443,-0.0983,-0.0906,-0.0241,0
"454",454,"186","85","1885",0,-0.0374,-0.0318,-0.1296,-0.1154,-0.0655,0
"455",455,"186","84","1884",0,0.014,0.0183,-0.0728,-0.0654,0.0024,0
"456",456,"186","83","1883",0,0.1142,0.1181,-0.018,-0.0152,0.0429,0
"457",457,"186","82","1882",0,0.1258,0.1244,-0.0495,-0.0414,-0.0364,0
"458",458,"186","81","1881",0.0434,0.1117,0.1158,0.0379,0.0342,0.1137,0.0434
"459",459,"186","91","1891",0,-0.008,-0.0038,-0.0473,-0.0445,0.0199,0
"460",460,"186","92","1892",0,0.0074,0.012,-0.0816,-0.073,-6e-04,0
"461",461,"186","93","1893",0,-0.1261,-0.1198,-0.149,-0.1415,-0.0961,0
"462",462,"186","86","1886",0,0.004,0.012,-0.1407,-0.1174,-0.0706,0
"463",463,"186","87","1887",0,0.008,0.0149,-0.1282,-0.1085,-0.0307,0
"464",464,"186","88","1888",0,-0.1501,-0.1385,-0.2073,-0.1877,-0.1306,0
"465",465,"186","89","1889",0,-0.0932,-0.0881,-0.198,-0.1764,-0.1334,0
"466",466,"186","90","1890",0,-0.0385,-0.0288,-0.1178,-0.1042,-0.0495,0
"467",467,"186","94","1894",0.0048,-0.0094,-0.0069,-0.0282,-0.0272,0.0014,0.0048
"468",468,"186","128","1812",0.0289,0.1133,0.1138,-0.0145,-0.0127,0.0149,0.0289
"469",469,"186","127","1812",0.1054,0.1858,0.1865,0.0967,0.0869,0.1336,0.1053
"470",470,"186","132","1813",0.0781,0.0669,0.0694,0.0329,0.0312,0.0817,0.0811
"471",471,"186","131","1813",0,0.1065,0.1053,-0.0909,-0.0744,-0.1154,0
"472",472,"186","130","1813",0.0921,0.1431,0.1436,0.0872,0.0814,0.1377,0.0953
"473",473,"186","129","1812",0.0041,0.1544,0.1521,-0.004,-0.0034,0.0427,0.0041
"474",474,"186","143","1814",0,0.2099,0.2019,-0.1762,-0.1181,-0.3255,0
"475",475,"186","146","1814",0,0.186,0.1838,-0.0416,-0.0327,-0.1253,0
"476",476,"186","179","1817",0,0.0196,0.0211,-0.0628,-0.0574,0.0055,0
"477",477,"186","284","1828",0,0.1421,0.1439,-0.0266,-0.0218,-0.0209,0
"478",478,"186","282","1828",0.0102,0.1705,0.1739,0.0088,0.0071,-0.0157,0.0106
"479",479,"186","315","1831",0,0.2502,0.2456,-0.0655,-0.0451,-0.3074,0
"480",480,"186","317","1831",0,0.1467,0.1479,-0.0337,-0.0274,0.0602,0
"481",481,"186","319","1831",0,0.1395,0.1405,-0.0015,-0.0013,0.0611,0
"482",482,"186","296","1829",0,-0.1041,-0.1036,-0.1364,-0.1319,-0.0878,0
"483",483,"186","297","1829",0.0133,0.2948,0.2892,-0.0018,-0.0012,-0.0843,0.0133
"484",484,"186","298","1829",0,0.045,0.0481,-0.0559,-0.0498,0.0244,0
"485",485,"186","300","1830",0,0.2164,0.2113,-0.1295,-0.0879,-0.3767,0
"486",486,"186","303","1830",0,-0.0361,-0.0319,-0.0959,-0.0887,-0.0861,0
"487",487,"186","304","1830",0,0.1426,0.1427,-0.1438,-0.1039,-0.2467,0
"488",488,"186","320","1832",0,0.0529,0.0525,-0.0618,-0.0551,-0.003,0
"489",489,"186","321","1832",0,0.0235,0.0274,-0.0639,-0.0577,0.0022,0
"490",490,"186","322","1832",0.0534,0.1417,0.1427,0.0521,0.0469,0.1315,0.0535
"491",491,"186","329","1832",0,0.2239,0.2175,-0.0867,-0.0622,-0.2784,0
"492",492,"186","330","1833",0,0.2465,0.2393,-0.09,-0.0625,-0.3619,0
"493",493,"186","339","1833",0,-0.0403,-0.0407,-0.0529,-0.052,-0.0173,0
"494",494,"186","341","1834",0,-0.0081,-0.0069,-0.0419,-0.0402,0.0055,0
"495",495,"186","342","1834",0,0.0356,0.0368,-0.0474,-0.0433,0.0016,0
"496",496,"186","348","1834",0,0.0917,0.0916,-0.0767,-0.0645,-0.0216,0
"497",497,"186","349","1834",0,0.1747,0.1739,-0.0288,-0.0229,-0.0324,0
"498",498,"186","351","1835",0.0193,0.2252,0.2238,-0.0018,-0.0014,0.0107,0.0193
"499",499,"186","A21","18A2",0.0014,-0.1645,-0.1551,-0.0885,-0.0892,-0.0052,0.0014
"500",500,"186","A22","18A2",0.0405,0.0366,0.0421,0.0379,0.0365,0.101,0.0405
"501",501,"186","A23","18A2",0.0519,0.0271,0.0276,0.0153,0.015,0.1029,0.0553
"502",502,"186","A24","18A2",0,-0.1279,-0.1179,-0.0882,-0.0868,-0.0284,0
"503",503,"186","A37","18A3",0.2348,0.2213,0.2257,0.2419,0.2377,0.2643,0.242
"504",504,"186","A29","18A2",0.0738,-0.1242,-0.1205,0.0352,0.0385,0.1174,0.0814
"505",505,"186","A30","18A3",0,0.0026,0.0087,-0.0271,-0.0254,0.0588,0
"506",506,"186","A31","18A3",0,-0.0012,0.0024,-0.0838,-0.0762,-0.008,0
"507",507,"186","A38","18A3",0,-0.1013,-0.0924,-0.0592,-0.0585,0.0238,0
"508",508,"186","A47","18A4",0.0298,-0.0919,-0.0897,0.0314,0.0336,0.1179,0.0305
"509",509,"186","A39","18A3",0,-0.008,-0.0019,-0.0728,-0.0664,0.025,0
"510",510,"186","A40","18A4",0,-0.0395,-0.0384,-0.0359,-0.0353,0.0417,0
"511",511,"186","A41","18A4",0.0219,0.038,0.0428,0.0203,0.0194,0.1085,0.0219
"512",512,"186","A42","18A4",0.0112,0.0962,0.1014,0.008,0.007,0.0737,0.0112
"513",513,"186","A43","18A4",0,-0.1674,-0.1623,-0.1,-0.1015,-0.0621,0
"514",514,"186","A44","18A4",0.0475,0.0436,0.0501,0.0329,0.0313,0.1019,0.059
"515",515,"186","A45","18A4",0,-0.1398,-0.1323,-0.0788,-0.0789,-0.004,0
"516",516,"186","A46","18A4",0,-0.1164,-0.1074,-0.0756,-0.0739,0.0182,0
"517",517,"186","A26","18A2",0,-0.038,-0.0319,-0.005,-0.0049,0.0444,0
"518",518,"186","A36","18A3",0.0662,-0.0799,-0.0743,0.0339,0.0359,0.066,0.0704
"519",519,"186","A33","18A3",0.0512,0.0632,0.0682,0.0482,0.046,0.1195,0.0513
"520",520,"186","A34","18A3",0,-0.1307,-0.1242,-0.1072,-0.1051,-0.0349,0
"521",521,"186","A35","18A3",0,-0.0728,-0.0635,-0.0652,-0.0623,0.0164,0
"522",522,"186","A48","18A4",0,-0.0656,-0.0566,-0.0247,-0.0245,0.0252,0
"523",523,"186","A28","18A2",0,-0.3205,-0.3152,-0.1603,-0.1732,-0.136,0
"524",524,"187","188","1818",0.5517,0.5615,0.5649,0.5629,0.5418,0.5864,0.5542
"525",525,"187","189","1818",0.4798,0.4565,0.4592,0.4849,0.4986,0.5011,0.4813
"526",526,"187","190","1819",0.3654,0.3834,0.3877,0.3686,0.3449,0.4086,0.37
"527",527,"187","191","1819",0.0444,0.0664,0.0707,0.0344,0.0323,0.0833,0.0444
"528",528,"187","192","1819",0.1472,0.1671,0.1699,0.1446,0.1381,0.2058,0.1472
"529",529,"187","193","1819",0.0551,0.0693,0.075,0.0513,0.0487,0.0944,0.0551
"530",530,"187","194","1819",0.1277,0.0602,0.0645,0.1282,0.1342,0.14,0.128
"531",531,"187","195","1819",0.1844,0.1746,0.1807,0.1889,0.1849,0.2354,0.1883
"532",532,"187","196","1819",0,0.0152,0.0209,-0.0359,-0.0328,0.0331,0
"533",533,"187","197","1819",0.0109,0.0061,0.0087,-0.0301,-0.0285,0.0351,0.0109
"534",534,"187","198","1819",0.0134,-0.1113,-0.1032,-0.0363,-0.0374,0.0214,0.0134
"535",535,"187","199","1819",0.1941,0.1389,0.1423,0.2066,0.2179,0.2317,0.1943
"536",536,"187","200","1820",0.4875,0.4915,0.4953,0.501,0.4907,0.5233,0.4894
"537",537,"187","201","1820",0.4624,0.4726,0.4768,0.4695,0.4466,0.5009,0.4681
"538",538,"187","202","1820",0,-0.1904,-0.178,-0.1137,-0.1148,-0.0539,0
"539",539,"187","203","1820",0,-0.0902,-0.0816,-0.0561,-0.0554,0.0078,0
"540",540,"187","204","1820",0.5082,0.5271,0.5307,0.4963,0.4375,0.5261,0.5095
"541",541,"187","205","1820",0.4649,0.4656,0.4653,0.4514,0.4418,0.4895,0.4674
"542",542,"187","206","1820",0.1231,0.0821,0.0838,0.1247,0.1295,0.1791,0.1231
"543",543,"187","207","1820",0,-0.0244,-0.0224,-0.0308,-0.0302,0.0442,0
"544",544,"187","208","1820",0,-0.1098,-0.1037,-0.0641,-0.0647,-0.0373,0
"545",545,"187","209","1820",0.0137,-0.105,-0.0971,-0.1087,-0.1039,-0.0482,0.0137
"546",546,"187","210","1821",0,-0.0279,-0.0251,-0.025,-0.0247,0.0232,0
"547",547,"187","211","1821",0,-0.0231,-0.0163,-0.022,-0.0212,0.0327,0
"548",548,"187","212","1821",0.0086,-0.02,-0.0131,0.0086,0.0085,0.0373,0.0086
"549",549,"187","213","1821",0.0104,-0.1524,-0.147,-0.0385,-0.0413,0.0466,0.0104
"550",550,"187","214","1821",0.0049,-0.0269,-0.0205,0.005,0.005,0.0525,0.0049
"551",551,"187","215","1821",0,-0.0795,-0.0756,-0.073,-0.0721,-0.0184,0
"552",552,"187","216","1821",0.093,0.0873,0.0969,0.0915,0.0868,0.1301,0.095
"553",553,"187","217","1821",0,-0.0706,-0.0661,-0.0973,-0.0923,-0.0425,0
"554",554,"187","218","1821",0.0108,-0.0117,-0.0062,-0.0139,-0.0134,0.0575,0.0108
"555",555,"187","219","1821",0,0.007,0.0119,-0.0334,-0.0311,0.0327,0
"556",556,"187","220","1822",0.0584,-0.009,-0.0038,0.0578,0.0601,0.1095,0.0584
"557",557,"187","223","1822",0.0373,0.0192,0.0243,0.0213,0.0207,0.058,0.0373
"558",558,"187","224","1822",0,-0.2412,-0.2351,-0.1206,-0.1293,-0.0434,0
"559",559,"187","225","1822",0,-0.1542,-0.1504,-0.0975,-0.1007,-0.0682,0
"560",560,"187","226","1822",0,-0.131,-0.1255,-0.0871,-0.0881,-0.0232,0
"561",561,"187","227","1822",0,-0.1462,-0.1405,-0.11,-0.1109,-0.0733,0
"562",562,"187","228","1822",0,-0.0519,-0.0462,-0.0557,-0.0539,0.0173,0
"563",563,"187","229","1822",0,0.0327,0.0398,-0.0139,-0.0127,0.053,0
"564",564,"187","230","1823",0.1599,0.1329,0.1379,0.1644,0.1643,0.1959,0.1602
"565",565,"187","231","1823",0.237,0.1442,0.1453,0.2761,0.3133,0.288,0.2404
"566",566,"187","232","1823",0,-0.1371,-0.1309,-0.1148,-0.1136,-0.0581,0
"567",567,"187","233","1823",0,-0.097,-0.0878,-0.0421,-0.0424,-0.0047,0
"568",568,"187","234","1823",0,-0.0389,-0.0367,-0.0508,-0.0494,0.0189,0
"569",569,"187","235","1823",0,-0.0687,-0.0661,-0.056,-0.0558,0.0168,0
"570",570,"187","236","1823",0,-0.0934,-0.0865,-0.0843,-0.082,0.0097,0
"571",571,"187","237","1823",0,-0.2085,-0.2021,-0.1316,-0.1365,-0.0934,0
"572",572,"187","238","1823",0,-0.0554,-0.0474,-0.0613,-0.0586,-0.006,0
"573",573,"187","239","1823",0.0201,-0.0483,-0.0444,-0.0279,-0.0278,0.0014,0.0201
"574",574,"187","240","1824",0.0598,0.0808,0.0841,0.0619,0.0593,0.1132,0.0645
"575",575,"187","241","1824",0.0859,-0.0386,-0.0307,0.0881,0.0952,0.1103,0.0876
"576",576,"187","242","1824",0,-0.1433,-0.1366,-0.1095,-0.1094,-0.0516,0
"577",577,"187","244","1824",0,-0.1172,-0.112,-0.0966,-0.096,-0.0453,0
"578",578,"187","245","1824",0.0908,0.1057,0.1105,0.0903,0.0859,0.1262,0.0916
"579",579,"187","246","1824",0.0057,-0.0076,-8e-04,0.0058,0.0056,0.0612,0.0057
"580",580,"187","247","1824",0,-0.0335,-0.0289,-0.009,-0.009,0.0397,0
"581",581,"187","250","1825",0,-0.0503,-0.0444,-0.0347,-0.0341,0.0243,0
"582",582,"187","254","1825",0,-0.0681,-0.0656,-0.0985,-0.0939,-0.0572,0
"583",583,"187","255","1825",0,-0.09,-0.0843,-0.087,-0.0845,-0.0285,0
"584",584,"187","256","1825",0,-0.1369,-0.132,-0.1322,-0.1294,-0.0757,0
"585",585,"187","257","1825",0,-0.0346,-0.035,-0.0665,-0.0646,0.0018,0
"586",586,"187","258","1825",0,-0.0294,-0.0249,-0.0132,-0.013,0.0344,0
"587",587,"187","259","1825",0.0946,0.1205,0.127,0.0827,0.0751,0.149,0.0946
"588",588,"187","260","1826",0.0772,0.0205,0.0272,0.0821,0.084,0.112,0.0772
"589",589,"187","261","1826",0.0596,0.1031,0.108,0.0595,0.0547,0.138,0.0605
"590",590,"187","263","1826",0.0695,0.092,0.0924,0.0654,0.0635,0.1237,0.0695
